71411,6,1,1,HIGHPRIORITY,10,10,2018,5.356666667
71411,16,1,1,HIGHPRIORITY,10,10,2018,5.35625
71411,0,1,1,HIGHPRIORITY,10,10,2018,5.356
71411,2,1,1,HIGHPRIORITY,10,10,2018,5.355833333
71582,110,1,1,HIGHPRIORITY,10,17,2018,6.998
71586,7,1,1,HIGHPRIORITY,10,18,2018,9.414
71586,14,1,1,HIGHPRIORITY,10,18,2018,8.564
71739,4,1,1,REGULAR,10,24,2018,7
71739,4,1,1,REGULAR,10,24,2018,7
71739,6,1,1,REGULAR,10,24,2018,7.800666667
71739,4,1,1,REGULAR,10,24,2018,6.6175
71796,6,1,1,REGULAR,10,23,2018,3.496
